Browser 2_Crosswalk 3_Chrome 4_SeaMonkey 5_Maxthon 6_AppEngine-Google 7_Firefox_Mobile 8_Other 9_Apple_Mail 10_QQ_Browser 11_Android 12_QQ_Browser_Mobile 13_BlackBerry_WebKit 14_Mobile_Safari_UI/WKWebView 15_Mobile_Safari 16_Mail.ru_Chromium_Browser 17_Samsung_Internet 18_Opera 19_Facebook 20_Safari 21_IE_Mobile 22_Pale_Moon 23_Netscape 24_Chrome_Mobile_iOS 25_Konqueror 26_UC_Browser 27_Amazon_Silk 28_HeadlessChrome 29_Thunderbird 30_Chrome_Mobile 31_Dragon 32_Edge_Mobile 33_Opera_Mobile 34_Puffin 35_Edge 36_Iron 37_IE 38_MobileIron 39_Vivaldi 40_Firefox 41_Yandex_Browser 42_Coc_Coc 43_Chromium 44_Seznam_prohle 45_Opera_Neon 46_Firefox_iOS 47_ThunderBrowse 48_Chrome_Mobile_WebView 49_Sogou_Explorer 50_QupZilla 
2018-2-24 0 26.8036072144 20.0 50.0 0 13.0718954248 0 0 0 0 0 0 33.3333333333 32.7340031729 0 35.5629877369 35.2941176471 0 21.7777777778 0 0 0 33.3333333333 0 40.0 12.5 0 0 20.2572347267 0 0 0 0 22.199592668 33.3333333333 0 0 33.3333333333 25.5211267606 25.0 42.8571428571 0 0 0 50.0 0 35.0 0 100.0 
2018-2-25 0 24.5197168857 0 33.3333333333 0 20.5882352941 100.0 0 0 0 0 0 66.6666666667 29.8983050847 0 33.8512763596 30.4964539007 0 21.1397058824 0 0 0 40.0 0 0 20.0 0 0 17.5396825397 0 0 50.0 0 18.6932849365 0 0 0 33.3333333333 22.7667177131 44.4444444444 0 50.0 0 0 50.0 0 18.9189189189 0 0 
2018-2-26 0 24.4062947067 0 0 0 16.7938931298 0 0 0 0 0 0 0 34.1486964918 0 34.0025094103 31.3868613139 0 24.4680851064 0 0 0 25.0 0 40.0 14.2857142857 0 0 17.4249757986 0 0 100.0 0 23.0642504119 28.5714285714 0 0 50.0 23.9658848614 25.0 16.6666666667 42.8571428571 0 0 50.0 0 18.1818181818 0 0 
2018-2-27 0 28.1922736656 0 100.0 0 16.5413533835 0 0 50.0 0 0 0 80.0 32.9765090693 0 36.9419642857 25.9842519685 50.0 22.1343873518 0 0 0 22.2222222222 0 75.0 12.5 0 0 18.8811188811 0 0 0 0 21.9557195572 33.3333333333 0 0 50.0 23.7118103055 50.0 12.5 33.3333333333 100.0 0 0 0 25.0 100.0 0 
2018-2-28 0 35.1829988194 50.0 50.0 0 15.2173913043 0 0 0 0 0 0 100.0 39.511017205 0 35.5633802817 40.3100775194 0 22.1465076661 0 0 0 0 0 66.6666666667 8.69565217391 0 0 21.5958369471 0 0 50.0 0 28.2986111111 0 0 0 25.0 23.103597746 20.0 0 10.0 0 0 0 0 20.0 0 0 
2018-3-1 0 36.7562380038 0 0 0 17.7419354839 0 0 0 0 0 0 75.0 36.0272638754 0 33.1775700935 27.5590551181 0 26.7657992565 0 0 0 28.5714285714 0 0 35.2941176471 0 0 20.3315881326 0 0 0 0 23.3722871452 0 0 0 55.5555555556 23.3447768514 14.2857142857 18.1818181818 12.5 0 0 0 0 26.6666666667 0 0 
2018-3-2 0 34.680014301 0 0 0 20.5607476636 0 0 0 0 0 0 50.0 36.6136034732 100.0 30.7692307692 44.6601941748 0 20.1257861635 0 0 0 28.5714285714 0 0 0 0 0 19.094488189 0 0 0 33.3333333333 21.5759849906 0 0 100.0 37.5 23.2912723449 33.3333333333 0 25.0 0 0 0 0 12.5 100.0 0 
2018-3-3 0 30.449657869 33.3333333333 0 0 15.9292035398 0 0 0 0 0 0 50.0 32.7927927928 0 24.4078269825 44.9612403101 100.0 17.4757281553 0 50.0 0 30.0 0 33.3333333333 7.69230769231 0 0 14.2747505756 0 0 0 0 21.6161616162 0 0 0 50.0 19.0712074303 18.1818181818 12.5 20.0 0 0 0 0 15.0 0 0 
2018-3-4 0 28.0962128966 0 50.0 0 17.2413793103 100.0 0 0 0 0 0 83.3333333333 32.4665676077 0 23.4390009606 42.0168067227 0 20.4395604396 0 0 0 50.0 0 50.0 21.0526315789 0 0 14.9045521292 0 0 0 0 18.3752417795 0 0 100.0 16.6666666667 19.1056910569 0 18.1818181818 0 0 0 0 0 13.4615384615 0 0 
2018-3-5 0 30.524691358 20.0 0 0 19.53125 0 0 0 0 0 0 100.0 32.1014492754 0 27.806122449 48.0916030534 0 19.4388777555 0 100.0 0 25.0 0 100.0 11.1111111111 0 0 17.7587844255 0 0 50.0 0 25.8799171843 0 0 0 80.0 22.586967173 25.0 42.8571428571 33.3333333333 0 0 0 0 19.2307692308 0 0 
2018-3-6 0 26.8767377201 0 33.3333333333 0 18.6274509804 0 0 0 0 0 0 0 31.6733067729 0 28.5135135135 50.7575757576 0 23.7006237006 0 0 0 28.5714285714 0 50.0 12.5 100.0 0 15.2007648184 0 0 0 0 20.8576998051 50.0 0 0 50.0 21.8781725888 25.0 0 11.1111111111 0 0 100.0 0 23.0769230769 0 0 
2018-3-7 0 25.3740846864 25.0 0 0 17.3076923077 0 0 0 0 0 0 75.0 29.8352124892 0 20.6325301205 41.4634146341 50.0 18.4090909091 0 0 0 66.6666666667 0 0 36.8421052632 0 0 15.5462184874 0 0 50.0 0 16.0569105691 0 0 0 50.0 20.0975081257 40.0 25.0 27.2727272727 0 0 0 0 15.1515151515 0 0 
2018-3-8 0 26.1252115059 100.0 100.0 0 20.5607476636 0 0 0 0 0 0 50.0 32.0627802691 100.0 28.6764705882 38.3177570093 0 20.5689277899 0 100.0 0 50.0 0 0 53.3333333333 0 0 20.6493506494 0 0 0 0 21.1970074813 50.0 0 0 40.0 20.5373134328 0 0 14.2857142857 0 0 0 0 3.57142857143 0 0 
2018-3-9 0 25.8407079646 0 50.0 0 14.4578313253 0 0 0 0 0 0 50.0 32.8972868217 0 25.5985267035 38.3177570093 0 16.8 0 0 0 75.0 0 0 53.8461538462 0 0 21.9226260258 0 0 100.0 0 15.8854166667 0 0 0 42.8571428571 19.606557377 50.0 0 25.0 0 0 100.0 0 25.0 0 0 
2018-3-10 0 22.3570190641 0 0 0 14.2857142857 0 0 0 0 0 0 50.0 30.9030654515 0 23.8317757009 48.4536082474 100.0 19.6721311475 0 0 0 62.5 0 0 65.0 0 0 30.7692307692 0 0 100.0 0 16.3978494624 0 0 0 33.3333333333 18.4419713831 20.0 0 50.0 0 0 33.3333333333 0 17.8571428571 0 0 
2018-3-11 0 27.8855975485 16.6666666667 33.3333333333 0 20.9090909091 100.0 0 0 0 0 0 25.0 33.367591641 0 28.7101248266 44.1379310345 0 20.8133971292 0 0 0 33.3333333333 0 0 50.0 0 0 36.2969752521 0 0 50.0 0 22.9885057471 0 0 0 50.0 20.8812260536 41.6666666667 0 20.0 0 0 100.0 0 19.4444444444 0 0 
2018-3-12 0 27.3858921162 0 100.0 0 19.8347107438 0 0 0 0 0 0 50.0 32.6452599388 0 24.7892074199 51.0204081633 0 25.5474452555 0 0 0 100.0 0 0 42.8571428571 0 0 36.8817204301 0 0 50.0 0 19.0476190476 0 0 0 50.0 20.2199144777 50.0 0 12.5 100.0 0 0 0 17.8571428571 0 0 
2018-3-13 0 24.6598075008 0 50.0 0 9.19540229885 0 0 0 0 0 0 66.6666666667 33.2034632035 0 22.9126213592 42.4528301887 0 23.8636363636 0 0 0 60.0 0 50.0 55.5555555556 0 0 36.8421052632 0 0 50.0 0 18.8630490956 0 0 0 60.0 22.6708074534 25.0 0 0 0 50.0 33.3333333333 0 16.6666666667 0 0 
2018-3-14 0 28.7042976267 33.3333333333 100.0 0 37.1794871795 0 0 0 0 0 0 50.0 35.0510204082 0 24.0366972477 47.4137931034 100.0 26.0545905707 0 0 0 50.0 0 0 50.0 0 0 48.6338797814 0 0 100.0 100.0 18.137254902 0 0 0 25.0 26.8836648583 20.0 0 33.3333333333 0 0 0 0 29.1666666667 0 0 
2018-3-15 0 28.6509495743 0 100.0 0 27.5229357798 0 0 0 0 0 0 33.3333333333 32.6606260297 0 22.4 47.4747474747 0 27.2506082725 0 0 0 55.5555555556 0 0 20.0 0 0 47.0265324794 0 0 0 0 19.5698924731 0 0 0 50.0 30.5172413793 44.4444444444 0 60.0 0 0 0 0 29.0322580645 0 0 
2018-3-16 0 28.4247787611 75.0 0 0 17.094017094 0 0 0 0 0 0 50.0 34.2440801457 0 24.3902439024 36.8852459016 0 27.5779376499 0 100.0 0 57.1428571429 0 0 33.3333333333 0 0 43.5402684564 0 0 0 100.0 20.1298701299 40.0 0 0 66.6666666667 33.2405345212 0 10.0 0 0 0 100.0 0 34.0909090909 0 0 
2018-3-17 0 29.0009699321 20.0 0 0 45.8333333333 100.0 0 0 0 0 0 20.0 35.1046255507 0 23.3449477352 37.6923076923 0 24.8157248157 0 0 0 66.6666666667 0 20.0 24.1379310345 0 0 46.0251046025 0 0 0 50.0 18.9686924494 0 0 0 50.0 45.0980392157 22.2222222222 20.0 66.6666666667 0 0 100.0 0 23.0769230769 0 0 
2018-3-18 0 29.4675803901 0 0 0 49.3055555556 0 0 0 0 0 0 33.3333333333 34.6896551724 0 24.6132208158 35.1851851852 0 21.2034383954 0 0 0 33.3333333333 0 0 29.4117647059 0 0 43.1740614334 0 0 0 0 17.4 0 0 0 33.3333333333 48.2781904119 25.0 20.0 0 0 0 75.0 0 17.8571428571 0 0 
2018-3-19 0 25.5822285919 0 0 0 48.623853211 0 0 0 0 0 0 40.0 31.7792068596 0 23.6790606654 32.9787234043 0 18.7347931873 0 0 0 0 0 0 12.5 100.0 0 37.2527472527 0 0 0 0 18.8328912467 66.6666666667 0 100.0 60.0 42.5253126861 42.8571428571 0 25.0 0 0 66.6666666667 0 23.0769230769 0 0 
2018-3-20 0 25.097483162 0 0 0 52.5252525253 0 0 0 0 0 0 50.0 27.0601987142 0 19.2949907236 38.2978723404 0 24.1206030151 0 0 0 50.0 0 0 26.6666666667 0 0 34.2077649528 0 0 0 0 18.7675070028 66.6666666667 0 0 80.0 43.0100334448 28.5714285714 12.5 50.0 0 0 0 0 25.0 0 0 
2018-3-21 0 26.5850945495 50.0 0 0 42.8571428571 0 0 0 0 0 0 50.0 29.4344473008 0 20.4506065858 38.3838383838 0 21.6216216216 0 0 0 0 0 0 18.1818181818 0 0 33.2560834299 0 0 100.0 25.0 19.3452380952 33.3333333333 0 0 0 37.2953736655 0 0 12.5 0 0 50.0 0 13.0434782609 0 0 
2018-3-22 0 32.8887328887 0 0 100.0 45.652173913 0 0 0 0 0 0 0 30.6745445593 0 22.0930232558 38.3177570093 0 26.9720101781 0 0 0 66.6666666667 0 33.3333333333 47.3684210526 0 0 34.5434543454 0 0 0 100.0 15.5425219941 50.0 0 0 0 39.7582697201 28.5714285714 14.2857142857 0 0 0 0 0 16.0 0 0 
2018-3-23 0 39.1304347826 33.3333333333 0 0 36.1111111111 0 0 0 0 0 0 0 30.242510699 100.0 17.8308823529 31.3725490196 0 22.8205128205 0 0 0 25.0 0 0 31.5789473684 100.0 0 34.5814977974 0 0 0 0 15.2298850575 50.0 0 0 66.6666666667 35.4138398915 42.8571428571 20.0 50.0 100.0 0 100.0 0 31.8181818182 0 0 
2018-3-24 0 37.4792703151 0 0 0 33.3333333333 0 0 0 0 0 0 0 28.965771071 0 17.2752808989 38.2352941176 100.0 20.8074534161 0 0 0 20.0 0 0 38.8888888889 0 0 29.8482293423 100.0 0 50.0 0 19.4196428571 0 0 0 0 33.5047759001 14.2857142857 14.2857142857 37.5 0 0 0 0 16.6666666667 0 0 
2018-3-25 0 51.0921683538 80.0 100.0 0 83.4862385321 100.0 0 0 0 0 0 100.0 79.6308503626 0 78.3147459727 70.0 0 62.2739018088 0 0 0 50.0 0 100.0 95.652173913 0 0 78.9180588703 0 0 0 100.0 69.6252465483 75.0 0 0 33.3333333333 71.1840228245 14.2857142857 12.5 28.5714285714 0 0 0 0 61.5384615385 0 0 
2018-3-26 0 48.0446927374 50.0 0 0 63.3802816901 0 0 0 0 0 0 33.3333333333 65.7718120805 0 59.2515592516 55.5555555556 0 51.2605042017 0 0 0 50.0 0 0 50.0 0 0 62.4565469293 0 0 100.0 0 57.9710144928 75.0 0 0 71.4285714286 55.0190597205 33.3333333333 0 28.5714285714 0 100.0 0 0 56.5217391304 100.0 0 
2018-3-27 100.0 41.5834258232 0 0 0 52.5773195876 100.0 0 0 0 0 0 80.0 59.3431483579 0 50.0854700855 49.0196078431 0 53.9877300613 0 100.0 0 50.0 0 0 65.0 0 100.0 53.5269709544 0 0 0 0 53.743315508 40.0 0 0 0 51.746031746 26.6666666667 7.14285714286 50.0 0 0 100.0 0 44.0 0 0 
2018-3-28 0 38.8362068966 100.0 0 0 54.4554455446 0 0 0 100.0 0 0 50.0 59.7345132743 0 49.5918367347 37.3333333333 0 48.4076433121 0 0 0 0 0 50.0 55.5555555556 0 0 50.2487562189 0 0 100.0 0 50.406504065 50.0 0 0 0 43.9937597504 25.0 37.5 71.4285714286 100.0 0 0 0 65.0 0 0 
2018-3-29 0 36.8686868687 50.0 0 0 54.8780487805 100.0 0 0 0 0 0 40.0 57.7885952712 0 45.247148289 35.7142857143 0 46.2897526502 0 0 0 66.6666666667 0 66.6666666667 62.5 0 0 49.1803278689 0 0 0 100.0 55.2123552124 25.0 0 0 75.0 42.4050632911 50.0 0 60.0 0 0 100.0 0 57.1428571429 0 0 
2018-3-30 0 33.0662393162 0 100.0 0 46.4646464646 0 0 0 0 0 0 50.0 50.6065016982 0 40.1305057096 36.9047619048 0 46.3157894737 0 100.0 0 66.6666666667 0 25.0 35.2941176471 0 0 43.2485322896 0 0 33.3333333333 100.0 42.4148606811 0 0 0 55.5555555556 40.8333333333 0 12.5 0 0 0 100.0 0 55.8823529412 0 0 
2018-3-31 0 32.5015216068 50.0 0 0 46.5346534653 100.0 0 0 0 0 0 0 47.7489177489 0 38.6956521739 46.9387755102 0 44.0740740741 0 50.0 0 33.3333333333 0 50.0 31.5789473684 0 0 42.1343146274 0 0 0 0 51.8918918919 0 0 0 40.0 44.3902439024 40.0 18.1818181818 50.0 0 0 0 0 50.0 100.0 0 
2018-4-1 0 31.4661134163 100.0 0 0 43.4782608696 0 0 0 0 0 0 60.0 48.1888035126 0 36.496350365 58.4415584416 0 43.0555555556 0 0 0 80.0 0 0 31.25 0 0 41.7391304348 0 0 0 20.0 43.2601880878 0 0 0 42.8571428571 33.9038304808 37.5 15.3846153846 0 0 0 0 0 31.25 0 0 
2018-4-2 0 30.6060606061 0 0 0 41.5584415584 0 0 0 0 0 0 33.3333333333 49.3303571429 0 36.7609254499 43.4782608696 0 44.2708333333 0 0 0 33.3333333333 0 50.0 60.0 0 0 40.4494382022 0 0 0 50.0 38.4615384615 0 0 0 50.0 15.7420578473 12.5 0 28.5714285714 0 0 0 0 35.2941176471 0 0 
2018-4-3 0 31.9282511211 0 100.0 0 43.0769230769 0 0 0 0 0 0 33.3333333333 50.8751458576 0 33.1444759207 51.1363636364 0 40.4255319149 0 100.0 0 40.0 0 0 60.0 0 0 38.2352941176 0 0 0 0 42.0765027322 50.0 0 0 33.3333333333 34.7871235722 14.2857142857 33.3333333333 14.2857142857 0 0 0 0 38.4615384615 0 0 
2018-4-4 0 31.8409880355 50.0 0 0 40.3846153846 0 0 0 0 0 0 0 48.7221764221 0 30.3482587065 34.6153846154 0 40.2476780186 0 0 0 25.0 0 50.0 66.6666666667 0 0 36.6806136681 0 0 100.0 0 36.71875 40.0 0 0 50.0 25.0859106529 33.3333333333 20.0 33.3333333333 0 0 0 0 30.7692307692 0 0 
2018-4-5 0 35.4765933446 0 33.3333333333 0 39.4957983193 0 0 0 0 0 0 50.0 46.6127401416 0 34.8554033486 52.1739130435 0 47.6923076923 0 0 0 50.0 0 0 77.7777777778 0 0 43.7265917603 0 0 0 0 41.1764705882 33.3333333333 0 0 33.3333333333 38.8694638695 20.0 20.0 25.0 0 0 0 0 30.7692307692 0 0 
2018-4-6 0 51.9277108434 0 0 0 37.6068376068 0 0 0 0 0 0 60.0 48.1954064892 0 34.036939314 61.038961039 0 56.9306930693 0 0 0 33.3333333333 0 0 61.5384615385 0 0 40.205371248 0 0 100.0 0 49.8708010336 66.6666666667 0 0 0 53.3218291631 60.0 0 0 0 0 100.0 0 37.5 0 0 
2018-4-7 0 48.0928689884 0 0 0 28.813559322 0 0 0 0 0 0 33.3333333333 46.3559742191 0 32.8493647913 65.0 0 53.7313432836 0 0 0 0 0 0 28.5714285714 50.0 0 39.3970893971 0 0 0 0 41.9847328244 100.0 0 0 0 49.2154065621 0 0 0 0 0 100.0 0 41.1764705882 0 0 
2018-4-8 0 41.6058394161 0 0 0 36.170212766 0 0 0 0 0 0 100.0 47.2293265132 0 31.0580204778 42.8571428571 0 52.9411764706 0 0 0 0 0 0 66.6666666667 100.0 0 32.8947368421 0 0 0 0 43.3823529412 0 0 0 0 47.2067039106 0 0 0 0 0 0 0 30.7692307692 0 0 
2018-4-9 0 46.5201465201 100.0 0 0 48.7179487179 0 0 0 0 0 0 0 47.2385428907 0 28.2392026578 56.0 0 51.6129032258 0 0 0 0 0 0 76.9230769231 0 0 36.4864864865 0 0 100.0 0 50.4504504505 0 0 0 100.0 44.1860465116 0 0 0 0 0 0 0 23.0769230769 0 0 
2018-4-10 0 49.8281786942 100.0 0 0 40.0 0 0 0 0 0 0 100.0 55.980861244 0 34.9514563107 43.4782608696 0 59.7402597403 0 0 0 0 0 0 70.0 0 0 39.9668325041 0 0 0 100.0 50.9259259259 0 0 0 100.0 47.619047619 0 0 100.0 0 0 0 0 46.6666666667 0 0 
2018-4-11 0 44.0860215054 0 0 0 39.4736842105 0 0 0 0 0 0 0 58.7982832618 0 36.7041198502 78.5714285714 0 72.5490196078 0 0 0 100.0 0 0 33.3333333333 0 0 34.9785407725 0 0 0 50.0 51.6129032258 0 0 0 0 46.6135458167 0 0 0 0 0 0 0 33.3333333333 0 0 
2018-4-12 0 53.3512064343 33.3333333333 50.0 0 42.3728813559 0 0 0 0 0 0 100.0 53.6385936222 0 29.8050139276 61.5384615385 0 60.5263157895 0 0 0 0 0 0 38.4615384615 0 0 37.3182552504 0 0 100.0 0 46.3687150838 0 0 0 100.0 50.9842519685 100.0 0 100.0 0 0 0 0 40.0 0 0 
2018-4-13 0 37.7952755906 0 0 0 39.2857142857 0 0 0 0 0 0 50.0 50.2453385672 0 26.0 73.9130434783 0 61.1764705882 0 0 0 0 0 0 30.0 0 0 36.2438220758 0 0 0 0 44.099378882 0 0 0 50.0 43.2865731463 0 0 0 0 0 0 0 33.3333333333 0 0 
2018-4-14 0 45.1219512195 100.0 0 0 36.5384615385 0 0 0 0 0 0 100.0 54.0921919097 0 32.5878594249 52.380952381 0 64.6153846154 0 0 0 0 0 0 25.0 0 0 37.6146788991 0 0 100.0 0 40.4761904762 0 0 0 0 51.3432835821 0 0 100.0 0 0 0 0 45.4545454545 0 0 
2018-4-15 0 39.9441340782 0 100.0 0 37.5 0 0 0 0 0 0 75.0 51.5243902439 0 29.490616622 56.25 0 54.1176470588 0 0 0 0 0 0 33.3333333333 0 0 37.639553429 0 0 0 0 38.8888888889 66.6666666667 0 0 100.0 44.635193133 0 100.0 0 0 0 0 0 10.0 0 0 
2018-4-16 0 43.2403433476 33.3333333333 0 0 38.6363636364 0 0 0 0 0 0 50.0 56.0851926978 0 35.9493670886 67.0886075949 0 57.3913043478 0 0 0 100.0 0 0 44.0 0 0 38.3506805444 0 0 100.0 0 43.908045977 0 0 0 0 48.3155299918 100.0 0 0 0 0 50.0 0 45.9459459459 0 0 
2018-4-17 0 41.8903150525 0 50.0 0 39.4736842105 100.0 0 0 0 0 0 100.0 50.9571876088 0 31.173594132 66.6666666667 0 51.8518518519 0 0 0 50.0 0 0 39.2857142857 0 0 35.9375 0 0 66.6666666667 0 43.4173669468 0 0 0 100.0 46.6179159049 66.6666666667 0 50.0 0 0 0 0 42.8571428571 0 0 
2018-4-18 0 44.1831683168 0 100.0 0 36.2962962963 0 0 0 0 0 0 33.3333333333 49.3468795356 0 32.6030927835 59.0361445783 0 49.2307692308 0 0 0 0 0 0 21.7391304348 0 0 39.2273402675 0 0 50.0 25.0 40.5405405405 100.0 0 0 25.0 43.6229205176 0 0 0 0 0 0 0 31.4285714286 0 0 
2018-4-19 0 43.956043956 0 33.3333333333 0 34.4827586207 0 0 0 0 0 0 50.0 50.8440514469 0 30.164765526 42.6229508197 0 56.338028169 0 0 0 100.0 0 0 42.8571428571 0 100.0 43.9799331104 0 0 50.0 0 44.0340909091 0 0 100.0 0 46.2555066079 66.6666666667 0 0 0 0 50.0 0 37.037037037 0 0 
2018-4-20 0 45.8823529412 100.0 100.0 0 29.1666666667 0 0 0 0 0 0 100.0 47.2198820556 0 29.2413793103 50.7246376812 0 44.8087431694 0 0 0 0 0 0 42.8571428571 100.0 0 41.9680403701 0 0 50.0 100.0 43.2748538012 0 0 0 50.0 38.5912698413 0 0 100.0 0 0 0 0 31.0344827586 0 0 
2018-4-21 0 46.5189873418 50.0 0 0 38.202247191 0 0 0 0 0 0 33.3333333333 50.7631923245 0 32.4632952692 49.0566037736 0 51.572327044 0 0 0 0 0 0 31.25 0 100.0 42.8434197887 0 0 0 0 41.214057508 100.0 0 0 50.0 45.1800232288 0 0 0 0 0 100.0 0 63.1578947368 0 0 
2018-4-22 0 45.8193979933 50.0 0 0 29.347826087 0 0 0 0 0 0 33.3333333333 43.0243902439 0 28.9808917197 56.25 0 48.9898989899 0 0 0 100.0 0 0 64.2857142857 0 100.0 40.888066605 100.0 0 100.0 0 33.2191780822 0 0 0 0 38.8952819333 0 0 0 0 0 100.0 0 43.4782608696 0 0 
2018-4-23 0 46.5045592705 66.6666666667 100.0 0 25.7142857143 50.0 0 0 0 0 0 33.3333333333 44.668117519 0 27.9296875 50.0 0 46.192893401 0 100.0 0 0 0 0 33.3333333333 0 0 34.7923681257 0 0 0 0 37.5 0 0 0 60.0 42.0185375901 100.0 0 0 0 0 100.0 0 43.75 0 0 
2018-4-24 0 46.9214437367 100.0 100.0 0 35.2272727273 0 0 0 0 0 0 100.0 45.165843331 0 24.297188755 47.7272727273 0 49.21875 0 0 0 50.0 0 0 30.7692307692 0 0 46.1139896373 0 0 0 0 44.8453608247 0 0 0 0 44.0056417489 0 0 0 100.0 0 0 0 30.7692307692 0 0 
2018-4-25 0 51.367781155 100.0 50.0 0 26.0416666667 0 0 0 0 0 0 100.0 43.4693877551 0 25.3968253968 34.4827586207 0 45.4545454545 0 0 0 100.0 0 0 25.0 0 0 54.2435424354 0 0 0 0 42.0168067227 0 0 0 66.6666666667 36.1570247934 100.0 0 0 0 0 0 0 37.5 0 0 
2018-4-26 0 43.7125748503 100.0 0 0 31.914893617 0 0 0 0 100.0 0 0 43.8339438339 0 22.1327967807 37.5 0 41.0852713178 0 0 0 0 0 0 40.0 0 0 60.2395209581 0 0 100.0 0 36.2068965517 0 0 0 0 35.5670103093 0 0 0 0 0 0 0 33.3333333333 0 0 
2018-4-27 0 46.0059171598 0 0 0 19.6428571429 0 0 0 0 0 0 60.0 45.2036793693 0 24.5541838134 45.7627118644 0 37.8698224852 0 0 0 100.0 0 0 38.0952380952 0 0 62.6808100289 0 0 100.0 0 34.0298507463 0 0 0 100.0 39.1578947368 33.3333333333 0 33.3333333333 0 0 0 0 39.2857142857 0 0 
2018-4-28 0 55.3791887125 0 0 0 27.5 0 0 0 0 0 0 100.0 45.466048081 0 26.9090909091 35.593220339 0 48.0 0 0 0 0 0 0 18.75 100.0 0 56.9086651054 0 0 0 0 32.2834645669 0 0 0 0 40.7268170426 100.0 0 0 0 0 0 0 53.8461538462 0 0 
2018-4-29 0 48.6274509804 50.0 0 0 22.2222222222 0 0 0 0 0 0 0 41.4337788578 0 19.3181818182 42.8571428571 0 41.1764705882 0 0 0 0 0 0 58.3333333333 100.0 0 51.2743628186 0 0 0 0 30.5555555556 0 0 0 0 33.0073349633 0 0 0 0 0 0 0 31.25 0 0 
2018-4-30 0 50.7380073801 100.0 100.0 0 25.7575757576 100.0 0 0 0 0 0 0 41.4556962025 0 19.733924612 31.914893617 0 43.4782608696 0 0 0 0 0 0 74.0740740741 100.0 0 46.6954022989 0 0 0 0 27.2727272727 0 0 0 100.0 37.0611183355 100.0 0 0 0 0 0 0 46.1538461538 0 0 
2018-5-1 0 49.5412844037 0 100.0 0 11.1111111111 0 0 0 100.0 0 0 0 38.6529126214 0 20.652173913 42.3728813559 0 44.0217391304 0 0 0 100.0 0 0 56.0 0 0 48.9501312336 0 0 66.6666666667 0 35.0515463918 0 0 0 50.0 36.7208672087 0 0 0 0 0 0 0 40.0 0 0 
2018-5-2 0 57.6227390181 0 0 0 18.8888888889 0 0 0 0 0 0 66.6666666667 39.1679748823 0 23.5756385069 30.5555555556 0 37.3134328358 0 0 0 100.0 0 0 50.0 100.0 0 47.9305740988 0 0 0 0 30.4 0 0 0 0 34.6221441125 0 0 0 0 0 50.0 0 46.1538461538 0 0 
2018-5-3 0 65.0711513583 0 100.0 0 21.1764705882 0 0 0 100.0 0 0 62.5 38.5226741468 0 22.1169036335 40.0 0 36.6459627329 0 0 0 0 0 0 72.7272727273 0 0 50.2879078695 0 0 50.0 0 30.3116147309 0 0 0 33.3333333333 36.5853658537 100.0 0 0 0 0 100.0 0 45.0 0 0 
2018-5-4 0 64.4891122278 100.0 0 0 30.303030303 0 0 0 0 0 0 100.0 37.820878494 0 23.5294117647 48.1481481481 0 33.3333333333 0 100.0 0 0 0 0 16.6666666667 0 0 43.3691756272 0 0 100.0 0 27.9069767442 0 0 0 0 38.6597938144 100.0 0 0 0 0 100.0 0 30.4347826087 0 0 
2018-5-5 0 55.4597701149 0 0 0 16.3636363636 0 0 0 0 100.0 0 100.0 35.5060034305 0 21.3649851632 50.0 0 42.3529411765 0 0 0 50.0 0 0 41.6666666667 0 0 38.5321100917 0 0 0 0 21.25 0 0 0 100.0 34.0050377834 100.0 0 0 0 0 100.0 0 0 0 0 
2018-5-6 0 57.2916666667 0 100.0 0 20.8333333333 0 0 0 0 0 0 33.3333333333 36.683107275 0 21.5827338129 47.8260869565 0 44.7154471545 0 0 0 0 0 0 55.0 0 0 38.2916053019 0 0 0 0 36.0248447205 0 0 0 0 37.4727668845 100.0 0 0 0 0 0 0 23.8095238095 0 0 
2018-5-7 0 59.4594594595 0 100.0 0 23.2558139535 0 0 0 0 0 0 0 44.3683409437 0 25.9445843829 53.0612244898 0 46.9230769231 0 0 0 0 0 0 50.0 0 100.0 44.8387096774 0 0 25.0 0 34.7639484979 100.0 0 0 50.0 43.0817610063 0 0 0 0 0 0 0 42.8571428571 0 0 
2018-5-8 0 49.4339622642 0 0 0 20.9677419355 0 0 0 0 0 0 100.0 36.2087326944 0 20.6148282098 42.8571428571 0 39.3700787402 0 0 0 0 0 0 40.0 0 0 45.3056768559 0 0 50.0 100.0 31.1688311688 0 0 0 50.0 35.037593985 0 0 0 0 0 100.0 0 40.9090909091 0 0 
2018-5-9 0 50.2487562189 0 0 0 27.5862068966 100.0 0 0 0 0 0 100.0 35.0189633375 0 19.6162046908 45.2380952381 0 39.0476190476 0 0 0 50.0 0 0 60.0 0 0 46.1030383091 0 0 100.0 0 30.9941520468 0 0 0 0 34.5864661654 0 0 0 0 0 0 0 43.75 0 0 
2018-5-10 0 59.0759075908 0 66.6666666667 0 40.2597402597 0 0 0 0 0 0 0 38.1540997116 0 25.6944444444 60.6060606061 0 43.9024390244 0 0 0 0 0 0 78.5714285714 0 0 58.8691796009 0 0 0 0 30.0632911392 100.0 0 0 0 48.9146164978 100.0 0 0 0 0 0 0 50.0 0 0 
