Browser 2_Crosswalk 3_Chrome 4_SeaMonkey 5_Maxthon 6_AppEngine-Google 7_Firefox_Mobile 8_Other 9_Apple_Mail 10_QQ_Browser 11_Android 12_QQ_Browser_Mobile 13_BlackBerry_WebKit 14_Mobile_Safari_UI/WKWebView 15_Mobile_Safari 16_Mail.ru_Chromium_Browser 17_Samsung_Internet 18_Chrome_Mobile_WebView 19_Electron 20_Facebook 21_Sogou_Explorer 22_Safari 23_IE_Mobile 24_Pale_Moon 25_Netscape 26_Chrome_Mobile_iOS 27_Konqueror 28_Amazon_Silk 29_UC_Browser 30_Opera 31_HeadlessChrome 32_Thunderbird 33_Chrome_Mobile 34_Dragon 35_Edge_Mobile 36_Opera_Mobile 37_Puffin 38_Edge 39_Iron 40_IE 41_MobileIron 42_Vivaldi 43_Firefox 44_Yandex_Browser 45_Coc_Coc 46_Seznam_prohle 47_Opera_Neon 48_Firefox_iOS 49_ThunderBrowse 50_Chromium 51_QupZilla 
2018-1-18 0 4.49897750511 0 5.71428571429 0 4.82256596906 0 0 0 5.9866962306 14.2857142857 5.0 5.12820512821 4.87553808722 0 5.03782668501 4.86656200942 0 5.88235294118 0 5.16781083143 7.33944954128 0 0 9.67741935484 0 3.88349514563 0 4.07894736842 0 0 5.32634338139 0 3.81679389313 6.43939393939 11.7647058824 3.5115469788 2.08333333333 3.94409343289 0 4.16666666667 3.75254765616 3.09278350515 4.87804878049 0 0 0 0 4.0 0 
2018-1-19 0 5.09394115934 0 3.44827586207 0 4.92027334852 0 0 0 5.94479830149 0 5.26315789474 10.2564102564 6.09588413237 0 4.53539823009 4.60317460317 0 0 0 6.69367283951 4.71698113208 7.69230769231 10.0 7.69230769231 0 6.77083333333 0 5.42285345384 0 0 5.26612944618 0 4.61538461538 3.2967032967 0 4.859375 2.12765957447 5.83886255924 0 1.51515151515 4.60431221392 2.0202020202 9.3023255814 0 0 5.88235294118 0 5.40540540541 0 
2018-1-20 0 3.30857779428 4.7619047619 9.67741935484 0 6.19705751226 0 0 0 3.77358490566 0 13.6363636364 4.7619047619 6.55180496953 0 5.33631173989 4.43425076453 0 0 0 5.47785547786 4.38596491228 0 0 7.14285714286 0 4.66321243523 0 4.42591404747 0 8.33333333333 5.71187114735 0 4.25531914894 3.91459074733 0 4.09167820335 2.17391304348 3.79674017258 0 4.4776119403 3.65026734773 3.125 4.7619047619 0 33.3333333333 14.2857142857 0 4.61538461538 0 
2018-1-21 0 3.3946975061 0 7.69230769231 0 5.73622402891 0 0 0 5.50847457627 0 12.5 2.17391304348 6.78360531751 0 5.81788215904 4.16666666667 0 5.55555555556 0 5.69316819816 6.14035087719 0 0 6.94444444444 0 8.24175824176 0 4.76505625414 0 0 5.92559479462 0 9.65517241379 4.64285714286 0 3.98230088496 2.32558139535 3.39229968783 0 1.72413793103 3.64447750093 1.17647058824 4.6511627907 0 0 4.7619047619 0 3.33333333333 0 
2018-1-22 0 4.4499185506 6.81818181818 0 0 4.82151135837 0 0 0 4.70085470085 0 4.34782608696 4.54545454545 3.94824153948 0 4.78971962617 5.37974683544 0 5.88235294118 0 5.02450980392 6.25 0 0 11.5384615385 0 1.78571428571 0 4.3537414966 0 0 5.01384344324 0 6.61764705882 3.53356890459 5.88235294118 3.68421052632 4.6511627907 4.57290767903 0 0 3.77931122612 4.81927710843 2.22222222222 0 0 5.55555555556 0 6.45161290323 0 
2018-1-23 0 4.9439683586 5.0 8.33333333333 0 5.6412729026 0 0 9.09090909091 4.91071428571 0 4.54545454545 2.38095238095 6.06608478803 0 5.83490646988 5.71428571429 0 6.25 0 5.73248407643 7.27272727273 0 0 2.66666666667 0 6.74846625767 4.16666666667 5.1724137931 0 0 6.56372650279 0 7.69230769231 7.24637681159 0 4.57912457912 2.32558139535 5.2677029361 0 8.62068965517 4.31531239883 6.32911392405 0 0 0 0 0 4.7619047619 0 
2018-1-24 0 3.52914303118 5.26315789474 0 0 1.97095435685 0 0 8.33333333333 2.65700483092 0 5.0 6.81818181818 2.24442180671 0 2.47760102395 2.72727272727 0 0 0 4.13966130044 2.85714285714 0 0 4.1095890411 0 2.04081632653 0 2.87976961843 0 0 3.07516464377 0 2.41935483871 2.32558139535 0 2.10378681627 5.0 2.76688453159 0 8.92857142857 2.31133481241 3.79746835443 2.22222222222 0 0 0 0 1.51515151515 0 
2018-1-25 0 4.12981534249 8.57142857143 7.69230769231 0 4.88958990536 0 0 0 3.43137254902 0 5.0 8.33333333333 3.39312160606 0 3.41683551299 2.70758122744 0 0 0 5.13776672882 4.71698113208 0 0 2.77777777778 14.2857142857 7.18954248366 0 5.90302178496 0 8.33333333333 4.01136736255 0 2.43902439024 3.2 0 3.56657608696 2.43902439024 3.22580645161 0 10.5263157895 3.69049206561 6.02409638554 2.22222222222 0 0 5.55555555556 0 7.35294117647 0 
2018-1-26 0 4.67484983024 6.06060606061 3.7037037037 0 5.22875816993 0 0 0 9.09090909091 0 0 2.12765957447 6.97482050094 0 5.26414916659 5.01858736059 0 0 10.0 7.0116156283 7.27272727273 7.69230769231 0 4.34782608696 0 7.5 9.52380952381 6.51872399445 0 0 5.4526292434 0 4.91803278689 2.10084033613 0 5.13814016173 2.27272727273 6.61469933185 0 3.57142857143 5.23174516558 3.79746835443 2.27272727273 0 0 0 0 4.4776119403 0 
2018-1-27 0 3.2031524326 0 0 0 4.28410372041 13.3333333333 0 0 3.06905370844 0 12.5 10.4166666667 5.13674197384 0 4.10181106216 3.65384615385 0 0 0 5.68132346539 3.7037037037 0 0 5.97014925373 0 2.64900662252 5.55555555556 5.54385964912 0 9.09090909091 4.59803188122 0 5.69105691057 3.13901345291 0 4.65875881038 0 4.47164038597 0 3.7037037037 4.07880840526 2.5641025641 0 0 0 0 0 0 0 
2018-1-28 0 2.71500569013 0 3.84615384615 0 4.10316529894 0 0 0 2.68096514745 0 6.25 0 3.31935709294 0 2.46785566155 2.31578947368 0 10.5263157895 0 4.84727755644 4.85436893204 0 0 1.66666666667 0 1.38888888889 5.0 4.19928825623 0 0 3.4632557017 0 5.6 2.43902439024 0 3.2568727018 5.0 3.75 0 1.88679245283 3.24580877287 1.3698630137 2.38095238095 0 0 0 0 0 14.2857142857 
2018-1-29 0 5.06355490727 3.33333333333 7.40740740741 0 2.6582278481 0 0 0 3.27380952381 0 6.25 10.4166666667 2.93402249924 0 2.48990578735 2.28310502283 0 4.7619047619 0 6.02877369262 2.91262135922 0 0 3.50877192982 0 2.96296296296 0 4.61653015637 0 0 2.87378894999 0 0 1.0752688172 6.66666666667 2.86516853933 5.26315789474 5.18731988473 0 7.69230769231 3.93909301556 1.42857142857 2.85714285714 0 0 0 0 3.77358490566 0 
2018-1-30 0 7.99118766273 0 7.40740740741 0 8.0971659919 0 0 0 6.72782874618 0 0 12.0 7.6699255121 0 6.42428521002 6.35696821516 0 5.0 0 9.60893854749 7.69230769231 0 0 7.40740740741 0 9.84848484848 5.55555555556 5.99700149925 0 0 6.37450199203 10.0 7.96460176991 2.8901734104 17.6470588235 6.98202459792 5.0 9.26966292135 0 7.8431372549 6.87940502443 4.41176470588 0 0 0 0 0 16.9491525424 0 
2018-1-31 0 6.11023135452 6.45161290323 7.69230769231 0 8.07937632884 6.66666666667 0 0 8.51735015773 0 20.0 12.7272727273 7.80509183633 0 6.12013600302 4.83460559796 0 0 0 8.09734513274 14.5454545455 0 0 7.8431372549 0 8.75912408759 0 6.88622754491 0 0 6.24543462381 0 5.05050505051 4.54545454545 4.7619047619 6.36604774536 0 8.45173934346 0 2.08333333333 6.3247634351 2.85714285714 5.71428571429 0 0 10.5263157895 0 4.6875 0 
2018-2-1 0 5.23011746582 6.25 14.2857142857 0 7.44985673352 6.66666666667 0 0 5.26315789474 0 14.2857142857 3.7037037037 6.01722532588 0 4.94842668756 5.09383378016 0 5.0 0 6.41221374046 6.42201834862 0 0 13.3333333333 0 5.36912751678 4.16666666667 4.99621498864 0 0 5.52110119498 0 8.41121495327 4.1958041958 0 4.55146364495 0 4.87378155461 0 8.92857142857 5.2504972938 4.41176470588 0 0 0 5.55555555556 0 3.27868852459 0 
2018-2-2 0 4.47678557304 6.45161290323 10.0 0 7.24112961622 0 0 0 5.62913907285 0 0 3.63636363636 5.52519011407 0 4.8558634201 5.50724637681 0 5.0 0 4.96453900709 9.34579439252 0 0 5.88235294118 0 2.72108843537 7.69230769231 4.03481012658 0 0 5.72472594397 0 4.08163265306 4.16666666667 0 3.30578512397 2.94117647059 3.5920293655 16.6666666667 8.92857142857 4.22821453356 1.5873015873 0 10.0 0 5.88235294118 0 3.33333333333 0 
2018-2-3 0 3.32824795247 6.89655172414 0 0 6.57627118644 6.66666666667 0 0 6.10932475884 0 7.14285714286 5.45454545455 6.94494945822 0 5.95477050716 3.83480825959 0 5.55555555556 0 5.32671986198 8.69565217391 0 0 3.84615384615 0 3.08641975309 10.0 3.37941628264 0 0 6.68769716088 0 10.3773584906 8.06451612903 0 4.81837003576 5.88235294118 4.87678339818 0 8.92857142857 5.23345051245 0 3.22580645161 0 0 0 0 5.35714285714 0 
2018-2-4 0 3.4053942763 3.57142857143 10.0 0 6.4796259185 7.14285714286 0 0 4.8231511254 0 0 3.7037037037 6.62051949832 0 5.60747663551 6.52818991098 0 0 10.0 5.72218676877 2.5641025641 8.33333333333 0 10.0 0 4.70588235294 9.67741935484 4.78764478764 0 0 6.83621091927 0 6.08695652174 4.83870967742 0 4.47539461467 0 4.05932864949 0 4.0 4.98028843755 8.92857142857 3.57142857143 0 0 0 0 1.92307692308 0 
2018-2-5 0 4.42376823853 3.7037037037 3.33333333333 0 4.16088765603 7.14285714286 0 0 3.87323943662 0 0 7.40740740741 3.49917385717 0 3.97575074017 3.64238410596 0 5.88235294118 0 4.8909451421 5.35714285714 0 0 9.375 0 3.63636363636 3.22580645161 4.6178343949 0 0 4.4241866689 0 6.03448275862 8.0 5.0 2.7498996387 0 3.77035132819 0 7.40740740741 4.27345844504 3.92156862745 0 0 0 0 0 4.08163265306 0 
2018-2-6 0 4.14708206813 7.69230769231 0 0 4.56140350877 0 0 0 3.92857142857 0 0 0 3.19476666793 0 3.49178403756 2.11267605634 0 5.88235294118 0 5.52730488614 0.925925925926 0 0 3.07692307692 0 2.42424242424 6.45161290323 3.45394736842 0 0 4.11030176899 0 1.83486238532 2.5641025641 0 2.89361702128 3.57142857143 3.07554493879 0 5.26315789474 3.78913596637 1.92307692308 0 0 0 7.14285714286 0 1.96078431373 0 
2018-2-7 0 4.25453653752 3.44827586207 0 0 4.05405405405 0 0 0 4.67625899281 0 7.14285714286 0 3.5164410058 0 3.71741706161 2.84697508897 0 0 0 4.70640968176 2.91262135922 0 0 7.24637681159 0 2.35294117647 0 2.45762711864 0 0 4.14521569324 9.09090909091 9.34579439252 1.8018018018 0 2.35085384786 3.57142857143 2.95748613678 0 6.77966101695 3.68815251929 5.45454545455 0 0 0 0 0 7.27272727273 0 
2018-2-8 0 4.4357847608 7.14285714286 6.45161290323 0 3.83810188416 0 0 0 3.4965034965 0 0 2.08333333333 3.89975318018 0 3.21585903084 3.85964912281 0 6.25 0 5.0566893424 2.08333333333 0 0 4.22535211268 0 4.37158469945 6.25 2.84237726098 0 0 4.06690140845 0 2.72727272727 4.31034482759 0 3.23813807061 3.57142857143 3.53781239857 0 5.0 3.90561432059 5.1724137931 0 0 0 0 0 5.08474576271 0 
2018-2-9 0 4.7608872174 0 6.45161290323 0 5.21428571429 14.2857142857 0 8.33333333333 6.13718411552 0 0 4.25531914894 5.91216216216 0 5.11450381679 7.27272727273 0 0 0 6.64343786295 2.1978021978 0 0 1.49253731343 0 3.91061452514 3.44827586207 4.66960352423 0 0 5.61047043749 0 9.09090909091 6.08695652174 5.0 4.45636957536 7.40740740741 5.759888966 0 3.38983050847 5.27209852575 6.45161290323 7.14285714286 0 0 0 0 0 0 
2018-2-10 0 3.18266310015 0 10.0 0 6.98847262248 0 0 0 4.88721804511 0 0 2.22222222222 6.46205490948 0 5.01474926254 7.16981132075 0 0 0 4.95265841224 9.41176470588 0 0 3.07692307692 0 1.74418604651 0 3.93772893773 0 0 5.9499346161 0 5.98290598291 3.50877192982 0 4.1769041769 3.33333333333 4.71000389257 0 12.1212121212 4.31223411113 4.83870967742 4.0 0 0 0 0 6.25 0 
2018-2-11 12.5 3.06751397582 0 6.66666666667 0 3.8317054846 7.14285714286 0 0 4.296875 0 0 2.77777777778 4.59366874407 0 4.39822165767 3.92156862745 0 0 0 5.03415127751 3.61445783133 0 0 6.25 0 3.91061452514 0 3.27408793265 0 0 5.0110184919 8.33333333333 3.77358490566 0.943396226415 0 3.84226491405 6.89655172414 4.26956885726 0 1.61290322581 4.04102146156 6.15384615385 3.84615384615 0 20.0 7.69230769231 0 4.34782608696 0 
2018-2-12 0 4.34319984523 4.7619047619 3.44827586207 0 3.66533864542 0 0 0 5.37190082645 0 0 8.57142857143 2.97176820208 0 3.26862452298 3.37552742616 0 0 0 3.8591916558 1.40845070423 0 10.0 3.33333333333 0 2.27272727273 4.34782608696 4.08745247148 0 0 4.27631578947 0 1.9801980198 1.96078431373 0 2.73295158771 0 3.71179039301 0 3.44827586207 3.75924117729 4.4776119403 4.0 0 0 7.69230769231 0 2.38095238095 0 
2018-2-13 0 4.82719493168 9.52380952381 4.0 0 3.67835757057 0 0 0 5.53191489362 0 0 8.33333333333 4.39190789785 0 4.49044027364 4.25531914894 0 0 0 6.15913296326 13.6363636364 0 0 1.66666666667 0 6.11111111111 4.7619047619 3.94990366089 0 0 4.85498108449 0 5.20833333333 3.22580645161 0 4.01200873362 0 5.12351326624 11.1111111111 5.1724137931 4.92052023121 1.40845070423 3.84615384615 0 0 13.3333333333 0 2.38095238095 0 
2018-2-14 0 4.32376176735 0 8.33333333333 0 5.33578656854 0 0 0 4.68085106383 0 6.66666666667 2.94117647059 3.62905358938 0 4.11193603655 3.73831775701 0 0 0 4.85785260834 1.69491525424 0 0 3.84615384615 0 0.621118012422 6.25 3.06748466258 0 0 4.3869644485 7.69230769231 5.68181818182 2.53164556962 0 2.85199639748 0 3.64785992218 0 1.69491525424 4.01833460657 5.97014925373 4.16666666667 0 0 0 0 6.52173913043 0 
2018-2-15 0 4.98688915375 4.54545454545 0 0 4.8417132216 0 0 0 4.68085106383 0 0 0 4.30988613387 0 4.38816934081 3.7558685446 0 0 0 5.48865863904 8.77192982456 0 0 2.32558139535 0 0.657894736842 0 3.93198724761 0 0 4.55177206393 0 2.5 1.49253731343 0 3.06711205588 3.84615384615 4.25859415085 0 3.50877192982 4.52912697173 2.85714285714 0 0 0 0 0 2.12765957447 0 
2018-2-16 0 4.41012190976 0 4.34782608696 0 4.46343779677 0 0 8.33333333333 3.04347826087 0 0 3.22580645161 3.55195681511 0 3.77136122569 2.79069767442 0 0 0 3.81812882542 5.26315789474 0 0 7.14285714286 0 3.31125827815 7.14285714286 3.88349514563 0 0 4.16323650476 0 1.26582278481 4.54545454545 0 2.84664830119 0 3.26659641728 0 0 3.84646141543 5.97014925373 4.34782608696 0 0 0 0 0 0 
2018-2-17 0 2.5600408789 0 0 0 3.49175557711 0 0 0 6.95652173913 0 0 6.45161290323 5.00374211483 0 4.68658465144 4.5045045045 0 0 0 4.36864153202 16.1290322581 0 0 7.5 0 2.08333333333 8.33333333333 3.49344978166 0 0 5.31014492754 0 1.42857142857 10.6666666667 0 3.00309597523 4.16666666667 3.93442622951 10.0 6.89655172414 3.24422742696 0 0 0 0 0 0 4.16666666667 0 
2018-2-18 0 2.3642732049 0 0 0 4.37743190661 0 0 0 2.25225225225 0 17.6470588235 6.06060606061 2.92459675169 0 3.66574694521 3.11111111111 0 0 0 3.35336918697 7.46268656716 0 0 2.77777777778 0 0.769230769231 16.6666666667 3.49492671928 0 0 4.21236872812 0 2.94117647059 5.26315789474 0 1.53494448073 0 1.60905840286 0 1.85185185185 2.88739172281 4.83870967742 0 0 0 0 0 0 0 
2018-2-19 0 4.82098345797 0 4.34782608696 0 3.17948717949 0 0 0 3.7558685446 0 0 6.06060606061 2.5925009281 0 3.84218136749 3.38164251208 0 0 0 5.10998307953 3.0303030303 0 0 5.40540540541 0 2.43902439024 7.14285714286 4.10316529894 0 0 4.34782608696 0 8.33333333333 6.84931506849 5.26315789474 2.36832803111 9.09090909091 4.54545454545 10.0 5.45454545455 4.44815123714 4.61538461538 0 0 0 0 0 2.43902439024 0 
2018-2-20 0 4.64922048998 10.5263157895 4.34782608696 0 3.55504587156 0 0 0 2.51256281407 0 0 6.25 3.62948430493 0 3.76940133038 3.78378378378 0 0 0 5.74512534819 3.44827586207 0 0 7.5 0 3.47826086957 12.5 2.43013365735 0 0 4.2748492001 0 2.17391304348 1.5873015873 0 3.05084745763 4.7619047619 3.47222222222 0 4.0 4.41359502154 4.7619047619 9.52380952381 0 0 0 0 0 0 
2018-2-21 0 7.52313059305 0 9.09090909091 0 9.97830802603 8.33333333333 0 0 0.549450549451 0 0 3.44827586207 12.3380746761 0 10.130187144 9.76744186047 0 0 0 9.50819672131 0 0 0 5.26315789474 0 9.40170940171 10.0 9.39289805269 0 0 8.31878273884 0 0 1.66666666667 5.26315789474 9.24914675768 0 0 0 6.25 9.92799661161 3.27868852459 4.16666666667 0 0 0 0 6.12244897959 0 
2018-2-22 0 6.55092263175 8.69565217391 0 0 9.86328125 8.33333333333 0 0 0.621118012422 0 0 10.0 11.4126576749 0 8.65154030622 7.62711864407 0 0 0 10.3386809269 0 10.0 0 15.5555555556 0 5.30303030303 5.0 7.53498385361 0 0 6.83018425067 0 0 0 6.66666666667 6.92588092345 6.89655172414 0 10.0 2.0 8.38245426012 6.45161290323 10.3448275862 0 0 0 0 5.1724137931 0 
2018-2-23 0 6.11739907437 0 0 0 6.80393912265 0 0 0 0 0 0 9.375 9.18499353169 0 9.23257372654 7.89473684211 0 0 0 8.95352152837 0 0 0 10.4166666667 0 7.80141843972 4.7619047619 7.164790174 0 0 7.33924854858 6.66666666667 0 1.96078431373 0 6.42099385818 6.06060606061 0 0 1.96078431373 7.84898161947 9.23076923077 3.33333333333 0 0 14.2857142857 0 3.22580645161 0 
2018-2-24 0 3.83229161914 10.3448275862 4.7619047619 0 5.59796437659 0 0 0 0 0 0 3.22580645161 9.46724581154 0 7.74363749224 7.93103448276 0 0 0 6.77040677041 0 0 0 5.76923076923 0 4.375 8.0 6.23800383877 0 0 6.10615799295 6.66666666667 0 0 0 5.07944777286 2.85714285714 0 10.0 3.7037037037 5.5690562981 5.79710144928 11.4285714286 0 0 7.14285714286 0 1.6393442623 11.1111111111 
2018-2-25 0 3.85745775165 3.44827586207 8.69565217391 0 7.01754385965 9.09090909091 0 0 0.862068965517 0 0 14.2857142857 8.99878235594 0 7.13560551124 4.54545454545 0 0 0 7.84263306763 0 0 10.0 9.83606557377 0 4.49438202247 0 5.80235720762 0 0 5.65388397247 6.66666666667 0 1.92307692308 0 5.19291434118 2.77777777778 0 0 5.55555555556 5.58673469388 6.94444444444 0 0 0 6.66666666667 0 4.83870967742 0 
2018-2-26 0 6.31398586421 0 0 0 4.93446414803 0 0 0 0 0 0 0 6.3621712695 0 5.76499724821 4.93827160494 0 0 0 7.84360189573 0 0 0 6.15384615385 0 5.10204081633 10.3448275862 4.48662640207 0 0 4.67245160675 6.66666666667 0 2.17391304348 0 5.18285842495 4.7619047619 0 0 8.77192982456 6.42417131123 4.05405405405 2.38095238095 0 0 12.5 0 4.83870967742 0 
2018-2-27 0 5.84130468873 0 4.54545454545 0 5.44776119403 0 0 7.69230769231 0 0 0 10.5263157895 6.46762714806 0 6.32063074901 5.91715976331 0 8.33333333333 10.0 6.31414547077 0 0 0 4.28571428571 0 1.96078431373 9.375 4.15973377704 0 0 5.82802253625 7.14285714286 0 0 0 4.39260193359 6.66666666667 0 0 6.89655172414 5.54588951718 5.12820512821 4.25531914894 10.0 0 0 0 6.25 0 
2018-2-28 0 5.98834700043 3.33333333333 4.34782608696 0 4.8480463097 0 0 0 0 0 0 7.89473684211 6.44808039165 0 5.98407564071 4.8433048433 0 0 0 7.04167522069 0 0 0 1.44927536232 0 2.7149321267 8.82352941176 5.20094562648 0 0 5.21120497999 7.14285714286 0 6.89655172414 0 4.71497584541 0 0 0 3.33333333333 5.47179231153 3.7037037037 3.63636363636 0 0 0 0 1.3698630137 0 
2018-3-1 0 5.54160503595 3.125 0 0 3.75782881002 0 0 0 0 0 0 7.69230769231 5.27200672511 0 5.51570034106 3.81471389646 0 0 0 6.6472303207 0 0 0 2.77777777778 0 3.04347826087 2.94117647059 4.4039483675 0 0 4.89278420694 0 0 4.0 0 4.28468985299 0 0 0 7.93650793651 4.57262119344 2.5974025974 6.15384615385 0 0 0 0 3.94736842105 0 
2018-3-2 0 4.56155594172 0 0 0 4.04585300067 0 0 0 0 0 0 2.5641025641 4.62034895343 12.5 4.31394692264 2.83505154639 0 0 10.0 5.01028229576 0 0 0 7.5 0 0.862068965517 3.0303030303 4.14814814815 0 0 4.14298657442 7.69230769231 0 0 7.69230769231 3.42198881924 2.38095238095 0 10.0 4.41176470588 4.07496483187 4.87804878049 1.51515151515 0 0 0 0 1.35135135135 0 
2018-3-3 0 3.10270043375 3.125 0 0 4.44444444444 0 0 0 0 0 0 5.0 5.98176876911 0 5.56373937677 4.50928381963 0 8.33333333333 0 3.97943640518 0 9.09090909091 0 5.81395348837 0 1.73913043478 3.0303030303 5.40540540541 0 0 4.74141497724 0 0 0 0 3.45966620306 2.43902439024 0 0 2.94117647059 3.4790407855 2.32558139535 2.89855072464 0 0 6.66666666667 0 1.42857142857 0 
2018-3-4 0 3.06302335831 6.45161290323 5.55555555556 0 4.86757337151 9.09090909091 0 8.33333333333 0 0 0 15.2173913043 5.98763697668 0 5.50039049425 6.36132315522 0 0 0 5.0 0 0 0 3.84615384615 0 2.23214285714 3.33333333333 4.65293668955 0 0 4.9026027173 0 0 0 0 3.44097406035 0 0 10.0 1.49253731343 3.58707290957 1.20481927711 5.47945205479 0 0 0 0 2.98507462687 0 
2018-3-5 0 5.41726066455 6.45161290323 0 0 5.44518027962 0 0 0 0 0 0 6.66666666667 4.56976178901 0 4.89092996556 6.64961636829 0 0 0 5.43883762026 0 9.09090909091 0 5.19480519481 0 2.85714285714 9.67741935484 5.85967617579 0 0 4.70449371891 0 0 4.0 0 3.73120811447 0 0 0 6.25 4.76730427923 2.40963855422 3.94736842105 0 0 0 0 5.97014925373 0 
2018-3-6 0 4.74156044264 0 5.26315789474 0 4.13159908187 0 0 0 0 0 0 2.43902439024 4.08962754118 0 4.64164620601 6.15384615385 0 0 0 6.01915184679 0 0 0 3.84615384615 0 2.9702970297 6.06060606061 6.40926640927 16.6666666667 0 4.21846866158 0 0 0 0 3.51858534825 3.33333333333 0 0 1.66666666667 4.5263671875 1.26582278481 0 0 0 6.66666666667 0 1.40845070423 0 
2018-3-7 0 4.56690259521 7.14285714286 0 0 4.83481063658 0 0 0 0 0 0 7.14285714286 4.19201520913 0 3.95622895623 3.88601036269 0 8.33333333333 0 4.94494494494 0 0 0 2.81690140845 0 5.61224489796 0 5.41176470588 0 0 3.98062527521 7.69230769231 0 4.7619047619 0 3.06625296587 0 0 0 4.91803278689 4.26691544731 5.26315789474 4.7619047619 0 0 0 0 6.57894736842 0 
2018-3-8 0 4.40277491586 3.7037037037 5.55555555556 0 5.00410172272 0 0 0 0 0 0 2.63157894737 4.45292620865 9.09090909091 4.15478109885 2.88713910761 0 0 0 5.65457897972 0 9.09090909091 0 5.79710144928 0 5.46448087432 0 4.41767068273 0 0 3.60587758046 0 0 0 0 2.86908607258 4.34782608696 0 0 6.89655172414 4.06450300132 0 2.29885057471 0 0 0 0 3.94736842105 0 
2018-3-9 0 4.13863190356 0 15.0 0 3.59281437126 0 0 0 0 0 0 10.8108108108 4.16240539988 0 3.87808041505 3.01369863014 0 0 0 4.71479688487 0 0 0 4.61538461538 0 3.86740331492 0 4.24489795918 0 10.0 4.4094192701 0 0 9.52380952381 0 2.52990782506 0 0 0 7.01754385965 3.53926370675 4.34782608696 2.24719101124 0 0 7.14285714286 0 3.84615384615 0 
2018-3-10 0 2.49072011878 0 4.54545454545 0 5.3839364519 0 0 0 0 0 0 5.40540540541 4.77950234048 0 4.31942407679 4.18994413408 0 8.33333333333 0 3.60340196956 0 0 0 8.45070422535 0 7.30337078652 4.0 4.44258172674 11.1111111111 0 4.87103269729 0 0 5.0 0 3.1434986732 5.26315789474 0 0 1.78571428571 3.07949790795 3.125 1.14942528736 0 0 6.66666666667 0 1.42857142857 0 
2018-3-11 0 3.24481488661 6.45161290323 4.34782608696 0 5.54561717352 9.09090909091 0 0 0 0 0 2.7027027027 6.02926068936 0 5.18598968232 5.76923076923 0 0 0 5.56705774097 0 0 0 4.4776119403 0 5.55555555556 0 6.77685950413 0 0 6.15962984384 0 0 5.55555555556 0 4.39105219553 0 0 0 3.84615384615 4.19864818421 8.69565217391 2.35294117647 0 0 13.3333333333 0 1.49253731343 0 
2018-3-12 0 5.04344468044 0 4.54545454545 0 6.36042402827 0 0 0 0 0 0 2.7027027027 5.73128161288 0 4.73495306461 3.33333333333 0 0 0 5.93457943925 0 0 0 8.62068965517 0 5.85106382979 0 5.14096185738 0 0 5.53071539658 0 0 5.88235294118 0 3.19488817891 0 0 0 8.0 4.4639739262 3.22580645161 0 10.0 0 0 0 4.22535211268 0 
2018-3-13 0 4.66460345278 3.84615384615 4.34782608696 0 4.52488687783 0 0 0 0 0 0 5.55555555556 5.23989421987 0 4.27224513848 2.66272189349 0 0 0 6.45011600928 0 0 0 9.43396226415 0 2.92397660819 8.69565217391 4.82233502538 0 0 5.049989798 0 0 5.88235294118 0 3.03891560997 0 0 0 5.88235294118 4.70526499913 3.63636363636 1.25 0 12.5 12.5 0 2.81690140845 0 
2018-3-14 0 5.02487384131 3.7037037037 8.33333333333 0 4.72972972973 0 0 0 0 0 0 6.89655172414 4.97004021998 0 4.8951048951 4.83870967742 0 8.33333333333 0 6.49717514124 0 0 0 5.45454545455 0 5.95238095238 0 5.25423728814 10.0 0 6.47712697734 0 0 6.25 7.14285714286 3.76512774541 0 0 0 5.66037735849 4.98212297052 4.91803278689 1.26582278481 0 0 0 0 7.24637681159 0 
2018-3-15 0 5.00144133756 0 4.34782608696 0 6.09037328094 0 0 0 0 0 0 3.44827586207 6.03096645301 0 5.72313712702 5.88235294118 0 15.3846153846 0 6.62029263612 0 0 0 10.7142857143 0 4.70588235294 0 4.8951048951 0 0 7.32304417243 0 0 0 0 4.18730301666 0 0 0 5.55555555556 5.52436693741 8.19672131148 2.53164556962 0 0 0 0 6.06060606061 0 
2018-3-16 0 4.60976055566 11.5384615385 0 0 5.62015503876 0 0 0 0 0 0 9.375 6.96006922982 0 5.86206896552 8.84353741497 0 0 0 6.39435934841 0 9.09090909091 0 8.92857142857 0 6.62983425414 13.0434782609 5.03089143866 18.1818181818 10.0 7.56575500367 0 0 0 7.14285714286 4.27564248351 14.2857142857 0 0 6.89655172414 6.16934024846 1.6393442623 2.53164556962 0 0 5.88235294118 0 7.93650793651 0 
2018-3-17 0 3.58838048225 3.33333333333 0 0 9.34579439252 9.09090909091 0 0 0 0 0 3.0303030303 8.8033119825 0 7.49164943534 5.33333333333 0 0 0 6.52971386647 0 0 0 8.47457627119 0 6.80628272251 12.0 5.62390158172 9.09090909091 0 9.12718204489 0 0 0 12.5 5.40358744395 4.16666666667 0 0 3.63636363636 6.31142037478 3.125 1.31578947368 10.0 0 5.88235294118 0 3.63636363636 0 
